-0.610865238198015	-1.30899693899575	1.30899693899575	-0.00872664625997165	0.00872664625997165	-0.00872664625997165	-3.43070106540254e-06	-2.54146168882095e-05	-2.16525700774251e-06
-0.456804179387668	-1.29546177772189	1.11399044528689	-0.00883321452401275	0.00847387332277353	-0.0087195742988626	-2.21155659934407e-06	-2.54536726309365e-05	-3.09863480942574e-06
-0.324514224573774	-1.27545870463889	0.940269500870132	-0.00893330457465477	0.00822963485095778	-0.00878316269256399	-9.63147791666845e-07	-2.54086970133789e-05	-3.98947934044863e-06
-0.214499443961638	-1.25056034751881	0.788226776116253	-0.00904505786888626	0.00798959748632248	-0.00889137192791002	3.13704471366234e-07	-2.52796472852198e-05	-4.83656420291813e-06
-0.124872037170565	-1.2220885837527	0.655820601601675	-0.00917960918881236	0.00774561330753518	-0.00900170086440894	1.61464076190358e-06	-2.50655417475812e-05	-5.64012911592636e-06
-0.0530908628743839	-1.19109369354174	0.54037486636623	-0.00933115276741559	0.00750097125795151	-0.00906604063855092	2.93071098145166e-06	-2.47655122123991e-05	-6.40080690361471e-06
0.00346209188925897	-1.1584272958113	0.439179082122215	-0.00949312611560911	0.00724735166917655	-0.00909625371984651	4.25123010353131e-06	-2.43797378180013e-05	-7.11886230214395e-06
0.0473046460066326	-1.1247765503257	0.349653922475381	-0.00965677193071634	0.00699157211650652	-0.00909787616486771	5.56660910315025e-06	-2.39094804311692e-05	-7.79406448840926e-06
0.0806179034628054	-1.09068146951779	0.269578399930597	-0.00982064134750706	0.00672940850807513	-0.00907759654687829	6.8682087292809e-06	-2.33569439682055e-05	-8.4259136148736e-06
0.105243259037236	-1.05656916828242	0.197070389518487	-0.0099842921651732	0.00646410931927151	-0.00905234865900546	8.14886270204167e-06	-2.27248276278886e-05	-9.01404031680593e-06
0.122653920009396	-1.02278212090977	0.130629986528585	-0.0101427013147534	0.00619120868858048	-0.00901000122733958	9.40197406984337e-06	-2.20164284562102e-05	-9.55804187709672e-06
0.133978357700979	-0.989597982336734	0.0691328741789218	-0.0102923751435362	0.0059179482663171	-0.0089499712430718	1.06208642674567e-05	-2.12360090846652e-05	-1.00573080896567e-05
0.140117992527899	-0.95724553068904	0.0116921032637009	-0.0104345165326663	0.00563860543800111	-0.00887689691896708	1.17995849026691e-05	-2.03884164527094e-05	-1.05113537065949e-05
0.141779656598451	-0.925915498784826	-0.0423841833811758	-0.0105718912651129	0.00536080793014614	-0.00878718532324042	1.29328457653249e-05	-1.9478924516218e-05	-1.09200440266505e-05
0.139556853094582	-0.895762084707787	-0.0936757167766065	-0.0107022484913957	0.00508009392577902	-0.00869848641131405	1.40165608541816e-05	-1.8512853749481e-05	-1.12833830560075e-05
0.133944564472298	-0.866919891711378	-0.142645804850239	-0.0108219931191304	0.00479944916263212	-0.00859659353949898	1.50472860170104e-05	-1.74958326543047e-05	-1.16013607309929e-05
0.125334164913687	-0.839502727041807	-0.189642952924268	-0.0109350832022967	0.00451824360730058	-0.00849172765543704	1.6022033244272e-05	-1.64338187761961e-05	-1.18741149344907e-05
0.114068588344258	-0.813612933347038	-0.234972320547452	-0.0110401024912521	0.00423421434269309	-0.00838565818432364	1.69386939992792e-05	-1.53324857028384e-05	-1.21021467469053e-05
0.100437039876537	-0.789337529342033	-0.27886118846106	-0.0111323892772348	0.00395174481084929	-0.00827305628442185	1.77955888821762e-05	-1.41978241703434e-05	-1.22858826657761e-05
0.0846851875036039	-0.76674058131333	-0.321493527641654	-0.0112196901654902	0.00367213587049634	-0.00816360458168496	1.85917947581046e-05	-1.30356201285593e-05	-1.24258321164625e-05
0.0669947695008203	-0.745880263284043	-0.362975534330284	-0.0112968868556845	0.00339363140455727	-0.00803512919966276	1.93265257410132e-05	-1.18520311589056e-05	-1.25227545439191e-05
0.0475519223722738	-0.726807722553399	-0.403405419850103	-0.0113632119618418	0.00311620063504221	-0.00791943062547932	1.99997025312783e-05	-1.06529597247897e-05	-1.25775061933025e-05
0.0265060007822469	-0.709566083581803	-0.442845557384277	-0.0114249934025085	0.00283953854720224	-0.0077826528375862	2.06116440099479e-05	-9.44414075148735e-06	-1.25912615873569e-05
0.00397777525491094	-0.69418206757625	-0.481321796468309	-0.0114777923300986	0.00256832360486979	-0.00765438146857118	2.11631358092959e-05	-8.23129565306908e-06	-1.25652158145264e-05
-0.0198853459659183	-0.680673599748828	-0.518880854688484	-0.011518915391858	0.00229769386258793	-0.00752125884740051	2.16556405456536e-05	-7.01946571553572e-06	-1.25005820385661e-05
-0.0449921385365434	-0.669051518396464	-0.555495804753487	-0.0115552341605912	0.00203182954358188	-0.00737531108855042	2.20906238674799e-05	-5.81427534266185e-06	-1.2398832834912e-05
-0.0712742642105446	-0.659307988899477	-0.591113992277637	-0.0115830542288991	0.00177106775033467	-0.00721989849403928	2.24700394237324e-05	-4.62127034799504e-06	-1.22614512976167e-05
-0.0986452096900615	-0.651426510755825	-0.625701752709027	-0.0116021530201835	0.00151517136574732	-0.00706393171544114	2.27963592446811e-05	-3.4453088128359e-06	-1.20900134372424e-05
-0.127028917838587	-0.6453834711648	-0.659212481166947	-0.0116127375290997	0.00126330555704546	-0.00689784725495093	2.30723130433912e-05	-2.29098964965067e-06	-1.18862894005904e-05
-0.156364192333741	-0.641152113184529	-0.691588584737763	-0.0116170777030396	0.00101330789289467	-0.00673103072187111	2.33008146832517e-05	-1.16254950804681e-06	-1.165234351874e-05
-0.186628191408143	-0.638680000522798	-0.722721138241955	-0.0116147420864039	0.000772731148962597	-0.00653576914241346	2.34851126354626e-05	-6.47170113430646e-08	-1.13901332613527e-05
-0.217804674067415	-0.637897608915454	-0.752505554749131	-0.0116080613449036	0.000537614453296853	-0.00634335173875998	2.36288382975526e-05	9.9829460986346e-07	-1.11015841152379e-05
-0.249850122766755	-0.638744678765957	-0.780898102243724	-0.011596069244374	0.000307929740981167	-0.00615031623999505	2.37356655457512e-05	2.02394788644543e-06	-1.07888861847374e-05
-0.282747233616926	-0.641142087350346	-0.807806081618135	-0.0115747426678521	8.51461539976783e-05	-0.00594171907046065	2.38093949986815e-05	3.00907526100097e-06	-1.04542509566739e-05
-0.316494005742984	-0.644994920113107	-0.833136459055945	-0.0115517226098036	-0.000128778696998965	-0.00573286125107492	2.38539803548063e-05	3.95094341943797e-06	-1.00998081107174e-05
-0.351104676326199	-0.650196236262171	-0.856792140134156	-0.0115219832394059	-0.000334495029304011	-0.00550728442898905	2.38734443938325e-05	4.8471430517274e-06	-9.72768170742929e-06
-0.386592487564339	-0.65664285646723	-0.878688990018837	-0.0114895590598112	-0.00053520742820935	-0.00528895757996025	2.38716532743302e-05	5.69592164910456e-06	-9.34024309110339e-06
-0.422983817099554	-0.664222617861665	-0.898739502537784	-0.0114516394903368	-0.000727327853848194	-0.00505299382762234	2.38524206759685e-05	6.4958199030502e-06	-8.93987464861159e-06
-0.460303612606909	-0.672808232900472	-0.91687911984477	-0.0114130314972047	-0.000906947210055745	-0.00483112671964993	2.38194958509548e-05	7.24602739253931e-06	-8.52860148157748e-06
-0.498602803589694	-0.682270430490683	-0.933027437288282	-0.0113728269560651	-0.00108255905744812	-0.0045864981725096	2.37764566873525e-05	7.94580952752535e-06	-8.10861093454634e-06
-0.537959763632752	-0.692462552054846	-0.947077317765346	-0.0113333184086569	-0.00124609885653793	-0.00434368660837263	2.37269165467773e-05	8.5941078422935e-06	-7.68209937273024e-06
-0.578405639410943	-0.703260251356074	-0.958995896583987	-0.0112884342047118	-0.00140453804375201	-0.00410940238289519	2.36738141640831e-05	9.19150092015585e-06	-7.25125489559584e-06
-0.619982734109767	-0.714533513119242	-0.968746335991283	-0.0112459770288651	-0.00155104619889919	-0.00387372847838702	2.36198696978527e-05	9.73863862401698e-06	-6.81819204357711e-06
-0.662745963735194	-0.726143869091655	-0.976285446505781	-0.0112000455194297	-0.0016923668932189	-0.00364169135490172	2.35676389215778e-05	1.02361282615651e-05	-6.38493927892094e-06
-0.70677384575078	-0.737940113492981	-0.981544956050093	-0.0111581327758415	-0.00182553736299472	-0.00339604374048401	2.35196390775064e-05	1.06841719384503e-05	-5.95362712076066e-06
-0.752120735181276	-0.749776131110102	-0.984502807332865	-0.0111146180672202	-0.00194844227930462	-0.00316778863143576	2.34779359181475e-05	1.10837639698741e-05	-5.52606286919609e-06
-0.798811518831061	-0.761517403160976	-0.985168455501521	-0.0110705876579174	-0.00206307630151735	-0.00293569451636731	2.3444115933551e-05	1.14364038529302e-05	-5.1040605117223e-06
-0.846888509000746	-0.773021042092504	-0.983538109645378	-0.0110294044445793	-0.00217103703833268	-0.00271117431953635	2.34196807293456e-05	1.1743267320837e-05	-4.68942411215226e-06
-0.896387494179566	-0.784150393788838	-0.979624832746879	-0.0109909764922816	-0.00227281009307657	-0.00248565472933738	2.34058073718693e-05	1.20057629062501e-05	-4.28389285986608e-06
-0.947326377378029	-0.794762131689419	-0.973459908700348	-0.0109541806235166	-0.00236569767984939	-0.00226498985776502	2.34035258191864e-05	1.22252111569763e-05	-3.88904154767765e-06
-0.999696212509542	-0.804698334275189	-0.965095243701712	-0.0109159462115826	-0.00244855839838798	-0.00203625686302061	2.34138470921145e-05	1.24026077985146e-05	-3.50628580307621e-06
-1.05348709992852	-0.813788227938351	-0.95458444360902	-0.0108819233194812	-0.00252684507944501	-0.00180069291321238	2.3437830054589e-05	1.25384540670598e-05	-3.13712026453702e-06
-1.10865888758588	-0.821890321245629	-0.942026926519312	-0.0108508370636228	-0.00259870891736876	-0.00157075943311794	2.34759715288745e-05	1.26339453141365e-05	-2.78303522995241e-06
-1.16511375900205	-0.82889895530213	-0.92758666236207	-0.0108220770704441	-0.00266272041750882	-0.00135239067109803	2.35281279493846e-05	1.26911401547518e-05	-2.44530755580329e-06
-1.22274043784656	-0.834691649388178	-0.911438948680898	-0.0107973359921314	-0.00272016148578343	-0.00112469218042193	2.35943451464461e-05	1.27114059611421e-05	-2.12506488587819e-06
-1.28137759389256	-0.839179276291537	-0.893806261154174	-0.010770907263477	-0.00276856261314565	-0.00092041245357386	2.36741983824536e-05	1.26966539442787e-05	-1.82337483257941e-06
